,lvl12,etime,pressure,gph,temp,rh,dpdp,wdir,station-code,year,month,day,hour,reltime,npv,lattitude,longitude,wspd
153,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,222.0,INM00042103,1928.0,8.0,27.0,99.0,30.0,5.0,303833.0,767667.0,34.0
154,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,188.33333333333334,INM00042103,1928.0,8.0,28.0,99.0,130.0,6.0,303833.0,767667.0,38.333333333333336
155,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,165.82513473589455,INM00042103,1928.0,8.0,29.0,99.0,30.0,8.0,303833.0,767667.0,37.31373988759506
156,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,145.0,INM00042103,1928.0,8.0,30.0,99.0,130.0,8.0,303833.0,767667.0,63.75
157,30,0.0,27371.557166103103,520.0,0.0,0.0,0.0,120.0,INM00042103,1928.0,8.0,31.0,99.0,230.0,2.0,303833.0,767667.0,105.0
158,30,0.0,27371.557166103103,680.0,0.0,0.0,0.0,248.8670259623855,INM00042103,1928.0,9.0,2.0,99.0,130.0,3.0,303833.0,767667.0,32.83663970025351
159,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,244.28571428571428,INM00042103,1928.0,9.0,3.0,99.0,530.0,7.0,303833.0,767667.0,30.0
160,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,299.5144396981652,INM00042103,1928.0,9.0,4.0,99.0,130.0,7.0,303833.0,767667.0,58.35855987153722
161,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,285.0,INM00042103,1928.0,9.0,5.0,99.0,30.0,4.0,303833.0,767667.0,42.5
162,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,263.3333333333333,INM00042103,1928.0,9.0,6.0,99.0,30.0,6.0,303833.0,767667.0,70.0
163,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,313.3333333333333,INM00042103,1928.0,9.0,7.0,99.0,130.0,6.0,303833.0,767667.0,86.66666666666667
164,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,310.0,INM00042103,1928.0,9.0,8.0,99.0,130.0,5.0,303833.0,767667.0,82.0
165,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,310.0,INM00042103,1928.0,9.0,9.0,99.0,130.0,5.0,303833.0,767667.0,86.0
166,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,310.0,INM00042103,1928.0,9.0,10.0,99.0,30.0,4.0,303833.0,767667.0,90.0
167,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,318.0,INM00042103,1928.0,9.0,11.0,99.0,130.0,5.0,303833.0,767667.0,94.0
168,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,263.3333333333333,INM00042103,1928.0,9.0,12.0,99.0,130.0,6.0,303833.0,767667.0,100.0
169,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,234.28571428571428,INM00042103,1928.0,9.0,13.0,99.0,230.0,7.0,303833.0,767667.0,68.57142857142857
170,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,302.5,INM00042103,1928.0,9.0,14.0,99.0,30.0,4.0,303833.0,767667.0,75.0
171,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,233.32513473589455,INM00042103,1928.0,9.0,15.0,99.0,30.0,8.0,303833.0,767667.0,78.56373988759506
172,30,0.0,27371.557166103103,4004.4444444444443,0.0,0.0,0.0,241.11111111111111,INM00042103,1928.0,9.0,16.0,99.0,130.0,9.0,303833.0,767667.0,77.77777777777777
173,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,247.5,INM00042103,1928.0,9.0,17.0,99.0,130.0,8.0,303833.0,767667.0,83.75
174,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,241.1001796478594,INM00042103,1928.0,9.0,18.0,99.0,30.0,6.0,303833.0,767667.0,51.41831985012675
175,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,290.0,INM00042103,1928.0,9.0,19.0,99.0,30.0,6.0,303833.0,767667.0,38.333333333333336
176,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,263.32513473589455,INM00042103,1928.0,9.0,20.0,99.0,30.0,8.0,303833.0,767667.0,77.31373988759506
177,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,305.82513473589455,INM00042103,1928.0,9.0,21.0,99.0,130.0,8.0,303833.0,767667.0,106.06373988759506
178,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,309.43351298119273,INM00042103,1928.0,9.0,22.0,99.0,30.0,6.0,303833.0,767667.0,88.08498651679342
179,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,316.1001796478594,INM00042103,1928.0,9.0,23.0,99.0,30.0,6.0,303833.0,767667.0,93.08498651679342
180,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,254.43351298119273,INM00042103,1928.0,9.0,24.0,99.0,30.0,6.0,303833.0,767667.0,56.41831985012675
181,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,302.76684631452605,INM00042103,1928.0,9.0,25.0,99.0,30.0,6.0,303833.0,767667.0,64.75165318346008
182,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,303.75,INM00042103,1928.0,9.0,26.0,99.0,230.0,8.0,303833.0,767667.0,100.0
183,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,297.07513473589455,INM00042103,1928.0,9.0,27.0,99.0,30.0,8.0,303833.0,767667.0,74.81373988759506
184,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,249.57513473589455,INM00042103,1928.0,9.0,28.0,99.0,30.0,8.0,303833.0,767667.0,74.81373988759506
185,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,281.84456420968405,INM00042103,1928.0,9.0,29.0,99.0,30.0,9.0,303833.0,767667.0,105.3899910111956
186,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,265.82513473589455,INM00042103,1928.0,9.0,30.0,99.0,130.0,8.0,303833.0,767667.0,86.06373988759506
187,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,217.07513473589455,INM00042103,1928.0,10.0,1.0,99.0,30.0,8.0,303833.0,767667.0,68.56373988759506
188,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,160.0,INM00042103,1928.0,10.0,2.0,99.0,30.0,8.0,303833.0,767667.0,67.5
189,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,217.4001197652396,INM00042103,1928.0,10.0,3.0,99.0,30.0,9.0,303833.0,767667.0,68.72332434452895
190,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,182.95567532079517,INM00042103,1928.0,10.0,4.0,99.0,30.0,9.0,303833.0,767667.0,93.16776878897339
191,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,248.75,INM00042103,1928.0,10.0,5.0,99.0,130.0,8.0,303833.0,767667.0,63.75
192,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,237.07513473589455,INM00042103,1928.0,10.0,6.0,99.0,30.0,8.0,303833.0,767667.0,92.31373988759506
193,30,0.0,27371.557166103103,2291.4285714285716,0.0,0.0,0.0,222.85714285714286,INM00042103,1928.0,10.0,7.0,99.0,30.0,7.0,303833.0,767667.0,80.0
194,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,245.55555555555554,INM00042103,1928.0,10.0,8.0,99.0,30.0,9.0,303833.0,767667.0,66.66666666666667
195,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,280.9430111267366,INM00042103,1928.0,10.0,9.0,99.0,30.0,7.0,303833.0,767667.0,66.92998844296578
196,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,319.5144396981652,INM00042103,1928.0,10.0,10.0,99.0,130.0,7.0,303833.0,767667.0,61.21570272868007
197,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,311.6502694717891,INM00042103,1928.0,10.0,11.0,99.0,30.0,4.0,303833.0,767667.0,89.62747977519012
198,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,309.1502694717891,INM00042103,1928.0,10.0,12.0,99.0,30.0,4.0,303833.0,767667.0,94.62747977519012
199,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,263.32021557743127,INM00042103,1928.0,10.0,13.0,99.0,30.0,5.0,303833.0,767667.0,71.7019838201521
200,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,262.37158255530807,INM00042103,1928.0,10.0,14.0,99.0,30.0,7.0,303833.0,767667.0,72.6442741572515
201,30,0.0,27371.557166103103,1643.6363636363637,0.0,0.0,0.0,288.47292325221025,INM00042103,1928.0,10.0,15.0,99.0,248.1818181818182,5.545454545454546,303833.0,767667.0,70.63816710922919
202,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,315.32021557743127,INM00042103,1928.0,10.0,16.0,99.0,30.0,5.0,303833.0,767667.0,91.7019838201521
203,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,234.57513473589455,INM00042103,1928.0,10.0,17.0,99.0,130.0,8.0,303833.0,767667.0,76.06373988759506
204,30,0.0,27371.557166103103,3893.3333333333335,0.0,0.0,0.0,261.84456420968405,INM00042103,1928.0,10.0,18.0,99.0,130.0,9.0,303833.0,767667.0,88.72332434452895
205,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,284.0667864319063,INM00042103,1928.0,10.0,19.0,99.0,130.0,9.0,303833.0,767667.0,63.16776878897339
206,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,218.88888888888889,INM00042103,1928.0,10.0,20.0,99.0,30.0,9.0,303833.0,767667.0,53.333333333333336
207,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,155.0,INM00042103,1928.0,10.0,21.0,99.0,130.0,8.0,303833.0,767667.0,43.75
208,30,0.0,27371.557166103103,4004.4444444444443,0.0,0.0,0.0,141.11111111111111,INM00042103,1928.0,10.0,22.0,99.0,130.0,9.0,303833.0,767667.0,70.0
209,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,120.0,INM00042103,1928.0,10.0,23.0,99.0,30.0,6.0,303833.0,767667.0,36.666666666666664
210,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,165.55555555555554,INM00042103,1928.0,10.0,24.0,99.0,130.0,9.0,303833.0,767667.0,121.11111111111111
211,30,0.0,27371.557166103103,846.6666666666666,0.0,0.0,0.0,282.76684631452605,INM00042103,1928.0,10.0,25.0,99.0,696.6666666666666,3.3333333333333335,303833.0,767667.0,54.751653183460085
212,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,298.0858682695938,INM00042103,1928.0,10.0,26.0,99.0,130.0,7.0,303833.0,767667.0,98.35855987153721
213,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,307.32021557743127,INM00042103,1928.0,10.0,27.0,99.0,30.0,5.0,303833.0,767667.0,95.7019838201521
214,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,299.32021557743127,INM00042103,1928.0,10.0,28.0,99.0,130.0,5.0,303833.0,767667.0,81.7019838201521
215,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,304.1502694717891,INM00042103,1928.0,10.0,29.0,99.0,30.0,4.0,303833.0,767667.0,97.12747977519012
216,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,299.57513473589455,INM00042103,1928.0,10.0,30.0,99.0,30.0,8.0,303833.0,767667.0,64.81373988759506
217,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,304.43351298119273,INM00042103,1928.0,10.0,31.0,99.0,30.0,6.0,303833.0,767667.0,96.41831985012675
218,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,304.1502694717891,INM00042103,1928.0,11.0,1.0,99.0,130.0,4.0,303833.0,767667.0,112.12747977519012
219,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,245.71428571428572,INM00042103,1928.0,11.0,2.0,99.0,30.0,7.0,303833.0,767667.0,61.42857142857143
220,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,222.85714285714286,INM00042103,1928.0,11.0,3.0,99.0,30.0,7.0,303833.0,767667.0,72.85714285714286
221,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,250.94301112673662,INM00042103,1928.0,11.0,4.0,99.0,130.0,7.0,303833.0,767667.0,61.21570272868007
222,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,309.32021557743127,INM00042103,1928.0,11.0,5.0,99.0,130.0,5.0,303833.0,767667.0,79.7019838201521
223,30,0.0,27371.557166103103,2291.4285714285716,0.0,0.0,0.0,306.65729684102234,INM00042103,1928.0,11.0,6.0,99.0,30.0,7.0,303833.0,767667.0,86.92998844296578
224,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,304.43351298119273,INM00042103,1928.0,11.0,7.0,99.0,130.0,6.0,303833.0,767667.0,89.75165318346008
225,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,282.22222222222223,INM00042103,1928.0,11.0,8.0,99.0,130.0,9.0,303833.0,767667.0,81.11111111111111
226,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,263.75,INM00042103,1928.0,11.0,9.0,99.0,130.0,8.0,303833.0,767667.0,87.5
227,30,0.0,27371.557166103103,2672.0,0.0,0.0,0.0,298.4400718591438,INM00042103,1928.0,11.0,10.0,99.0,610.0,7.533333333333333,303833.0,767667.0,98.5673279400507
228,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,222.5,INM00042103,1928.0,11.0,11.0,99.0,130.0,8.0,303833.0,767667.0,86.25
229,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,271.84456420968405,INM00042103,1928.0,11.0,12.0,99.0,130.0,9.0,303833.0,767667.0,113.16776878897339
230,30,0.0,27371.557166103103,2291.4285714285716,0.0,0.0,0.0,250.0,INM00042103,1928.0,11.0,13.0,99.0,130.0,7.0,303833.0,767667.0,57.142857142857146
231,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,207.76684631452608,INM00042103,1928.0,11.0,14.0,99.0,130.0,6.0,303833.0,767667.0,73.08498651679342
232,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,227.4001197652396,INM00042103,1928.0,11.0,15.0,99.0,130.0,9.0,303833.0,767667.0,149.83443545564006
233,30,0.0,27371.557166103103,3782.222222222222,0.0,0.0,0.0,252.95567532079517,INM00042103,1928.0,11.0,16.0,99.0,130.0,9.0,303833.0,767667.0,156.50110212230672
234,30,0.0,27371.557166103103,4115.555555555556,0.0,0.0,0.0,261.84456420968405,INM00042103,1928.0,11.0,17.0,99.0,130.0,9.0,303833.0,767667.0,142.0566576778623
235,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,247.07513473589455,INM00042103,1928.0,11.0,18.0,99.0,130.0,8.0,303833.0,767667.0,59.81373988759506
236,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,220.94301112673662,INM00042103,1928.0,11.0,19.0,99.0,130.0,7.0,303833.0,767667.0,42.6442741572515
237,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,304.57513473589455,INM00042103,1928.0,11.0,20.0,99.0,130.0,8.0,303833.0,767667.0,98.56373988759506
238,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,300.82513473589455,INM00042103,1928.0,11.0,21.0,99.0,130.0,8.0,303833.0,767667.0,143.56373988759506
239,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,277.07513473589455,INM00042103,1928.0,11.0,22.0,99.0,130.0,8.0,303833.0,767667.0,81.06373988759506
240,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,305.82513473589455,INM00042103,1928.0,11.0,23.0,99.0,130.0,8.0,303833.0,767667.0,91.06373988759506
241,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,317.07513473589455,INM00042103,1928.0,11.0,24.0,99.0,130.0,8.0,303833.0,767667.0,126.06373988759506
242,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,302.07513473589455,INM00042103,1928.0,11.0,25.0,99.0,130.0,8.0,303833.0,767667.0,88.56373988759506
243,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,290.82513473589455,INM00042103,1928.0,11.0,26.0,99.0,130.0,8.0,303833.0,767667.0,93.56373988759506
244,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,257.07513473589455,INM00042103,1928.0,11.0,27.0,99.0,130.0,8.0,303833.0,767667.0,82.31373988759506
245,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,162.85714285714286,INM00042103,1928.0,11.0,28.0,99.0,130.0,7.0,303833.0,767667.0,104.28571428571429
246,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,146.0,INM00042103,1928.0,11.0,29.0,99.0,930.0,5.0,303833.0,767667.0,102.0
247,30,0.0,27371.557166103103,680.0,0.0,0.0,0.0,123.33333333333333,INM00042103,1928.0,11.0,30.0,99.0,230.0,3.0,303833.0,767667.0,93.33333333333333
248,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,161.3202155774313,INM00042103,1928.0,12.0,1.0,99.0,130.0,5.0,303833.0,767667.0,91.7019838201521
249,30,0.0,27371.557166103103,680.0,0.0,0.0,0.0,130.0,INM00042103,1928.0,12.0,2.0,99.0,130.0,3.0,303833.0,767667.0,103.33333333333333
250,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,121.3202155774313,INM00042103,1928.0,12.0,3.0,99.0,130.0,5.0,303833.0,767667.0,47.70198382015211
251,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,280.0,INM00042103,1928.0,12.0,4.0,99.0,130.0,7.0,303833.0,767667.0,78.57142857142857
252,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,245.71428571428572,INM00042103,1928.0,12.0,5.0,99.0,130.0,7.0,303833.0,767667.0,47.142857142857146
253,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,167.07513473589455,INM00042103,1928.0,12.0,6.0,99.0,130.0,8.0,303833.0,767667.0,64.81373988759506
254,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,169.5144396981652,INM00042103,1928.0,12.0,7.0,99.0,130.0,7.0,303833.0,767667.0,64.07284558582293
255,30,0.0,27371.557166103103,1840.0,0.0,0.0,0.0,212.76684631452608,INM00042103,1928.0,12.0,8.0,99.0,130.0,6.0,303833.0,767667.0,43.084986516793414
256,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,299.5144396981652,INM00042103,1928.0,12.0,9.0,99.0,330.0,7.0,303833.0,767667.0,86.92998844296578
257,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,303.32513473589455,INM00042103,1928.0,12.0,10.0,99.0,130.0,8.0,303833.0,767667.0,106.06373988759506
258,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,305.82513473589455,INM00042103,1928.0,12.0,11.0,99.0,230.0,8.0,303833.0,767667.0,92.31373988759506
259,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,290.9430111267366,INM00042103,1928.0,12.0,12.0,99.0,230.0,7.0,303833.0,767667.0,72.6442741572515
260,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,218.57142857142858,INM00042103,1928.0,12.0,13.0,99.0,130.0,7.0,303833.0,767667.0,82.85714285714286
261,30,0.0,27371.557166103106,1408.0,0.0,0.0,0.0,208.32021557743127,INM00042103,1928.0,12.0,14.0,99.0,530.0,5.0,303833.0,767667.0,43.70198382015211
262,30,0.0,27371.557166103103,2291.4285714285716,0.0,0.0,0.0,238.57142857142858,INM00042103,1928.0,12.0,15.0,99.0,130.0,7.0,303833.0,767667.0,60.0
263,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,248.08586826959376,INM00042103,1928.0,12.0,16.0,99.0,230.0,7.0,303833.0,767667.0,58.35855987153722
264,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,276.65729684102234,INM00042103,1928.0,12.0,17.0,99.0,130.0,7.0,303833.0,767667.0,81.21570272868007
265,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,295.82513473589455,INM00042103,1928.0,12.0,18.0,99.0,130.0,8.0,303833.0,767667.0,87.31373988759506
266,30,0.0,27371.557166103103,3130.0,0.0,0.0,0.0,307.07513473589455,INM00042103,1928.0,12.0,19.0,99.0,230.0,8.0,303833.0,767667.0,106.06373988759506
267,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,240.82513473589455,INM00042103,1928.0,12.0,20.0,99.0,130.0,8.0,303833.0,767667.0,63.56373988759506
268,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,248.08586826959376,INM00042103,1928.0,12.0,21.0,99.0,130.0,7.0,303833.0,767667.0,48.35855987153722
269,30,0.0,27371.557166103103,2434.285714285714,0.0,0.0,0.0,296.65729684102234,INM00042103,1928.0,12.0,22.0,99.0,130.0,7.0,303833.0,767667.0,38.35855987153722
270,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,307.07513473589455,INM00042103,1928.0,12.0,23.0,99.0,130.0,8.0,303833.0,767667.0,91.06373988759506
271,30,0.0,27371.557166103103,3005.0,0.0,0.0,0.0,289.57513473589455,INM00042103,1928.0,12.0,24.0,99.0,130.0,8.0,303833.0,767667.0,109.81373988759506
272,30,0.0,27371.557166103103,3395.714285714286,0.0,0.0,0.0,305.7142857142857,INM00042103,1928.0,12.0,25.0,99.0,130.0,7.0,303833.0,767667.0,111.42857142857143
273,30,0.0,27371.557166103103,4221.25,0.0,0.0,0.0,223.75,INM00042103,1928.0,12.0,26.0,99.0,130.0,8.0,303833.0,767667.0,92.5
274,30,0.0,27371.557166103103,4221.25,0.0,0.0,0.0,206.25,INM00042103,1928.0,12.0,27.0,99.0,130.0,8.0,303833.0,767667.0,152.5
275,30,0.0,27371.557166103103,1692.5,0.0,0.0,0.0,147.5,INM00042103,1928.0,12.0,28.0,99.0,130.0,4.0,303833.0,767667.0,182.5
276,30,0.0,27371.557166103103,2795.0,0.0,0.0,0.0,185.0,INM00042103,1928.0,12.0,29.0,99.0,130.0,6.0,303833.0,767667.0,100.0
277,30,0.0,27371.557166103106,2154.0,0.0,0.0,0.0,158.0,INM00042103,1928.0,12.0,30.0,99.0,130.0,5.0,303833.0,767667.0,62.0
278,30,0.0,27371.557166103103,3538.5714285714284,0.0,0.0,0.0,160.0,INM00042103,1928.0,12.0,31.0,99.0,130.0,7.0,303833.0,767667.0,51.42857142857143
279,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,250.0,INM00042103,1929.0,1.0,1.0,99.0,230.0,7.0,303833.0,767667.0,94.28571428571429
280,30,0.0,27371.557166103103,4307.777777777777,0.0,0.0,0.0,271.1111111111111,INM00042103,1929.0,1.0,2.0,99.0,230.0,9.0,303833.0,767667.0,142.22222222222223
281,30,0.0,27371.557166103103,3721.25,0.0,0.0,0.0,278.75,INM00042103,1929.0,1.0,3.0,99.0,230.0,8.0,303833.0,767667.0,91.25
282,30,0.0,27371.557166103103,2628.3333333333335,0.0,0.0,0.0,266.6666666666667,INM00042103,1929.0,1.0,4.0,99.0,230.0,6.0,303833.0,767667.0,66.66666666666667
283,30,0.0,27371.557166103103,3721.25,0.0,0.0,0.0,247.5,INM00042103,1929.0,1.0,5.0,99.0,230.0,8.0,303833.0,767667.0,102.5
284,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,265.7142857142857,INM00042103,1929.0,1.0,6.0,99.0,230.0,7.0,303833.0,767667.0,51.42857142857143
285,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,250.0,INM00042103,1929.0,1.0,7.0,99.0,230.0,7.0,303833.0,767667.0,57.142857142857146
286,30,0.0,27371.557166103103,3721.25,0.0,0.0,0.0,206.25,INM00042103,1929.0,1.0,8.0,99.0,230.0,8.0,303833.0,767667.0,102.5
287,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,172.85714285714286,INM00042103,1929.0,1.0,9.0,99.0,430.0,7.0,303833.0,767667.0,68.57142857142857
288,30,0.0,27371.557166103103,2628.3333333333335,0.0,0.0,0.0,315.0,INM00042103,1929.0,1.0,10.0,99.0,230.0,6.0,303833.0,767667.0,111.66666666666667
289,30,0.0,27371.557166103103,2628.3333333333335,0.0,0.0,0.0,321.6666666666667,INM00042103,1929.0,1.0,11.0,99.0,230.0,6.0,303833.0,767667.0,163.33333333333334
290,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,304.2857142857143,INM00042103,1929.0,1.0,12.0,99.0,230.0,7.0,303833.0,767667.0,107.14285714285714
291,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,296.65729684102234,INM00042103,1929.0,1.0,13.0,99.0,230.0,7.0,303833.0,767667.0,139.78713130010865
292,30,0.0,27371.557166103103,2628.3333333333335,0.0,0.0,0.0,295.0,INM00042103,1929.0,1.0,14.0,99.0,230.0,6.0,303833.0,767667.0,96.66666666666667
293,30,0.0,27371.557166103103,1692.5,0.0,0.0,0.0,317.5,INM00042103,1929.0,1.0,15.0,99.0,230.0,4.0,303833.0,767667.0,87.5
294,30,0.0,27371.557166103103,2628.3333333333335,0.0,0.0,0.0,213.33333333333334,INM00042103,1929.0,1.0,16.0,99.0,230.0,6.0,303833.0,767667.0,81.66666666666667
295,30,0.0,27371.557166103103,3041.5384615384614,0.0,0.0,0.0,203.07692307692307,INM00042103,1929.0,1.0,17.0,99.0,353.0769230769231,6.846153846153846,303833.0,767667.0,77.6923076923077
296,30,0.0,27371.557166103103,1256.6666666666667,0.0,0.0,0.0,150.0,INM00042103,1929.0,1.0,18.0,99.0,230.0,3.0,303833.0,767667.0,60.0
297,30,0.0,27371.557166103103,3721.25,0.0,0.0,0.0,257.5,INM00042103,1929.0,1.0,19.0,99.0,430.0,8.0,303833.0,767667.0,106.25
298,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,234.28571428571428,INM00042103,1929.0,1.0,20.0,99.0,230.0,7.0,303833.0,767667.0,68.57142857142857
299,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,292.85714285714283,INM00042103,1929.0,1.0,21.0,99.0,230.0,7.0,303833.0,767667.0,81.42857142857143
300,30,0.0,27371.557166103103,3110.0,0.0,0.0,0.0,302.85714285714283,INM00042103,1929.0,1.0,22.0,99.0,230.0,7.0,303833.0,767667.0,115.71428571428571
301,30,0.0,27371.557166103106,2154.0,0.0,0.0,0.0,240.0,INM00042103,1929.0,1.0,23.0,99.0,230.0,5.0,303833.0,767667.0,76.0
302,30,0.0,27371.557166103106,2154.0,0.0,0.0,0.0,192.0,INM00042103,1929.0,1.0,24.0,99.0,230.0,5.0,303833.0,767667.0,82.0
303,30,0.0,27371.557166103103,680.0,0.0,0.0,0.0,133.33333333333334,INM00042103,1929.0,1.0,25.0,99.0,230.0,3.0,303833.0,767667.0,93.33333333333333
304,30,0.0,27371.557166103103,680.0,0.0,0.0,0.0,133.33333333333334,INM00042103,1929.0,1.0,26.0,99.0,430.0,3.0,303833.0,767667.0,130.0
305,30,0.0,27371.557166103106,4104.0,0.0,0.0,0.0,241.66010778871564,INM00042103,1929.0,1.0,27.0,99.0,430.0,10.0,303833.0,767667.0,106.85099191007605
306,30,0.0,27371.557166103103,2755.0,0.0,0.0,0.0,199.57513473589455,INM00042103,1929.0,1.0,28.0,99.0,1030.0,8.0,303833.0,767667.0,76.06373988759506
307,30,0.0,27371.557166103103,3226.6666666666665,0.0,0.0,0.0,205.17789754301737,INM00042103,1929.0,1.0,29.0,99.0,230.0,9.0,303833.0,767667.0,117.61221323341783
308,30,0.0,27371.557166103103,1010.0,0.0,0.0,0.0,189.15026947178913,INM00042103,1929.0,1.0,30.0,99.0,230.0,4.0,303833.0,767667.0,72.12747977519012
